name,description,tags,node_type,location,centroid
Hamburger Taekwondo Verein Sosan e.V.,,,['POI'],POINT(9.977289 53.573426),
Hamburger Turnerbund von 1862 e.V.,,,['POI'],POINT(10.03978 53.557705),
Hamburger Turnergesellschaft Barmbek-Uhlenhorst e.V.,,,['POI'],POINT(10.036188 53.57311),
Hamburger Turnerschaft von 1816 e.V.,,,['POI'],POINT(10.043766 53.557203),
Hamburger Verein für Luftfahrt e.V.,,,['POI'],POINT(10.153418 53.515167),
Hamburger Verein für Skilauf e.V.,,,['POI'],POINT(9.955009 53.464991),
Hamburger Wanderverein e.V.,,,['POI'],POINT(10.023532 53.551061),
Hamburger Yacht-Club im ADAC e.V.,,,['POI'],POINT(10.083915 53.493749),
Hamburgers Squarre Dance Club,,,['POI'],POINT(10.234412 53.519506),
Hamburgische Taekwondo Union e.V.,,,['POI'],POINT(9.842665 53.556912),
Hammer Arbeitersportverein e.V.,,,['POI'],POINT(10.151597 53.526929),
Hanseat Verein für Wassersport e.V.,,,['POI'],POINT(10.032206 53.58505),
Kundenzentrum Hamburg-Mitte - Altstadt - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(9.98462 53.554326),
Harburger Radsport-Gemeinschaft von 1951 e.V.,,,['POI'],POINT(9.996771 53.433128),
Harburger Schwerhörigen SV,,,['POI'],POINT(10.037776 53.57262),
Harburger Schützengilde von 1528 e.V.,,,['POI'],POINT(9.879952 53.46307),
Harburger Sportclub Borussia Rasensport von 1904/1907 e.V.,,,['POI'],POINT(9.971087 53.443071),
Harburger Turnerbund von 1865 e.V,,,['POI'],POINT(9.935356 53.456637),
Harburger Türksport von 1979 e.V.,,,['POI'],POINT(9.985877 53.454559),
Harvestehuder Tennis und Hockey Club,,,['POI'],POINT(10.008777 53.591046),
Hausbruch-Neugrabener Turnerschaft von 1911 e.V.,,,['POI'],POINT(9.872266 53.471545),
Haymana e.V.,,,['POI'],POINT(10.108154 53.581836),
Heimfelder Schützenverein von 1890 e.V.,,,['POI'],POINT(9.940109 53.460526),
Hummelsbütteler SV von 1929 e.V.,,,['POI'],POINT(10.04165 53.645422),
ITA Profi 21 e.V.,,,['POI'],POINT(9.92487 53.63125),
Imperial Club Hamburg e.V. Tansportclub,,,['POI'],POINT(9.845794 53.573063),
Inter Osdorf 96 e.V.,,,['POI'],POINT(9.853158 53.590874),
Inter Wilhelmsburg e.V.,,,['POI'],POINT(10.021511 53.485314),
Interaktion e.V.,,,['POI'],POINT(10.013294 53.553242),
Iranischer Sportverein e.V.,,,['POI'],POINT(10.008507 53.573356),
Islandpferde Zucht- und Sportverein Nord e.V.,,,['POI'],POINT(10.086149 53.571067),
Jacht-Klub Nordwest e.V.,,,['POI'],POINT(9.884049 53.550692),
Jung-Do Hamburg e.V.,,,['POI'],POINT(9.889228 53.593306),
Juventude do Minho 1987 e.V.,,,['POI'],POINT(10.00556 53.51724),
Kaengado Sport e.V.,,,['POI'],POINT(10.023561 53.573461),
Kaifu Tri Team e.V.,,,['POI'],POINT(10.000539 53.601601),
Karate Hochschulsport Hamburg e.V.,,,['POI'],POINT(10.057635 53.571125),
Kegelsportgemeinschaft Altona von 1988 e.V.,,,['POI'],POINT(9.868274 53.607028),
Kilimanschanzo e.V.,,,['POI'],POINT(9.979239 53.570257),
Klipper Tennis- und Hockey-Club auf der Uhlenhorst e.V.,,,['POI'],POINT(10.018444 53.572265),
Kroatische Kulturgemeinschaft e.V.,,,['POI'],POINT(10.054498 53.553029),
Langenhorner Schachfreunde von 1928 e.V.,,,['POI'],POINT(9.99846 53.671569),
Lebensfitness e.V.,,,['POI'],POINT(9.95526 53.579939),
Leichtathletik-Gemeinschaft Hausbruch-Neugraben-Fischbek,,,['POI'],POINT(9.872266 53.471545),
Lemsahler Sport-Verein von 1967 e.V.,,,['POI'],POINT(10.100516 53.682957),
MSV Hamburg von 1974 e.V.,,,['POI'],POINT(10.149119 53.532892),
Marienthaler Tennis- und Hockey-Club e.V.,,,['POI'],POINT(10.088911 53.560475),
Meiendorfer Sportverein von 1949 e.V.,,,['POI'],POINT(10.16477 53.629883),
Midnight Move e.V.,,,['POI'],POINT(10.085707 53.477793),
Moorburger Turn-und Sportverein von 1897 e.V.,,,['POI'],POINT(9.92733 53.495229),
Motor-Yacht-Club Dove-Elbe-Wilhelmsburg von 1928 e.V.,,,['POI'],POINT(10.009454 53.511726),
Nady e.V.,,,['POI'],POINT(10.01445 53.55237),
Niendorfer Flugsportclub e.V.,,,['POI'],POINT(9.932045 53.639218),
Niendorfer Minigolf-Club e.V.,,,['POI'],POINT(9.971207 53.629436),
Niendorfer TSV von 1919 e.V.,,,['POI'],POINT(9.959234 53.641349),
Nienstedtener Turnverein von 1894 e.V.,,,['POI'],POINT(9.85441 53.594558),
Norddeutscher Regatta Verein,,,['POI'],POINT(10.007254 53.574615),
Norddeutscher und Flottbeker Reiterverein e.V.,,,['POI'],POINT(9.869949 53.56501),
Oberalster Verein für Wassersport e.V,,,['POI'],POINT(10.033429 53.627684),
Ochsenwerder Schützengemeinschaft von 1930 e.V.,,,['POI'],POINT(10.083329 53.483197),
Ochsenwerder Segelclub e.V.,,,['POI'],POINT(10.114062 53.548149),
Ornek-Türkspor e.V.,,,['POI'],POINT(9.952693 53.579277),
Ostsee Segler Gemeinschaft e.V.,,,['POI'],POINT(9.980614 53.583337),
Othmarscher Tennis-Club e.V.,,,['POI'],POINT(9.907449 53.551325),
Play Clean e.V.,,,['POI'],POINT(10.045386 53.562301),
Pluspunkte e.V.,,,['POI'],POINT(10.059229 53.588983),
Po-Eun e.V. Hamburg,,,['POI'],POINT(9.912163 53.548126),
Portugiesischer Kulturverein in Harburg,,,['POI'],POINT(9.966065 53.450534),
Post Sportverein Bergedorf e.V.,,,['POI'],POINT(10.188356 53.50627),
Post Sportverein Hamburg e.V.,,,['POI'],POINT(10.108848 53.615265),
Pöseldorfer Club e.V.,,,['POI'],POINT(9.995181 53.568373),
R.B.S. Elbgemeinden e.V.,,,['POI'],POINT(9.872435 53.579485),
Radfahrverein Hansa von 1904 Kirchwerder e.V.,,,['POI'],POINT(10.198206 53.439202),
Radsport Gemeinschaft Hamburg von 1893 e.V.,,,['POI'],POINT(10.015331 53.615547),
Radsport-Club Bergedorf von 1988 e.V.,,,['POI'],POINT(10.179607 53.476183),
Radsportclub Hamburg-City e.V.,,,['POI'],POINT(9.942971 53.582696),
Radsportverein Germania Hamburg von 1923 e.V.,,,['POI'],POINT(9.968871 53.557151),
Rahlstedter SC von 1905 e.V,,,['POI'],POINT(10.149068 53.600553),
Rathauskicker Hamburg e.V.,,,['POI'],POINT(9.991577 53.550495),
Rissener Sportverein von 1949 e.V.,,,['POI'],POINT(9.77463 53.584517),
S.V. Uhlenhorster-Adler von 1911/25 e.V.,,,['POI'],POINT(10.026696 53.577622),
SC Bosna 1992 e.V.,,,['POI'],POINT(9.953737 53.561262),
SC Condor von 1956 e.V.,,,['POI'],POINT(10.122312 53.609002),
SC Elbgau,,,['POI'],POINT(9.884692 53.60388),
SC Europa von 1992 e.V.,,,['POI'],POINT(10.155355 53.52762),
SC Hansa von 1910/11 e.V.,,,['POI'],POINT(9.972823 53.560389),
SC Osterbek von 1973 e.V,,,['POI'],POINT(10.078644 53.60058),
SC Sperber von 1838 e.V.,,,['POI'],POINT(10.010284 53.607323),
SC Sternschanze von 1911 e.V.,,,['POI'],POINT(9.96474 53.559322),
SC Union von 1903 e.V.,,,['POI'],POINT(9.94087 53.569001),
SC Urania von 1931 e.V.,,,['POI'],POINT(10.061086 53.58956),
Kundenzentrum Hamburg-Nord - Bezirksamt Hamburg-Nord,,,['POI'],POINT(9.982074 53.588348),
SC Vier-und Marschlande von 1899 e.V.,,,['POI'],POINT(10.13789 53.453279),
SSC Italia Amburgo e.V.,,,['POI'],POINT(9.959397 53.588622),
SV Altengamme von 1928 e.V.,,,['POI'],POINT(10.269144 53.428485),
SV Barmbek von 1939 e.V.,,,['POI'],POINT(10.052977 53.604781),
SV Blau Weiß Ellas von 1981 e.V.,,,['POI'],POINT(9.888909 53.600416),
SV Deutsche Jugendkraft Hamburg e.V.,,,['POI'],POINT(10.021315 53.563597),
SV Grün-Weiss Harburg von 1920 e.V.,,,['POI'],POINT(9.965683 53.436358),
SV Kurpunder/ Lohkamp e.V,,,['POI'],POINT(9.899756 53.604738),
SV Lurup-Hamburg von 1923 e.V.,,,['POI'],POINT(9.87004 53.592235),
SV Nettelnburg-Allermöhe von 1930 e.V.,,,['POI'],POINT(10.192615 53.47866),
SV Vahdet-Hamburg e.V.,,,['POI'],POINT(10.036214 53.563073),
SV Wilhelmsburg von 1888 e.V.,,,['POI'],POINT(10.019235 53.492162),
Sarajevo Sport-Verein von 1994 e.V.,,,['POI'],POINT(10.024872 53.628261),
Spielverein Curslack-Neuengamme,,,['POI'],POINT(10.221184 53.44649),
Spielvereinigung Blankenese von 1903 e.V.,,,['POI'],POINT(9.804262 53.570502),
Spielvereinigung Este 06/70 e.V.,,,['POI'],POINT(9.811103 53.516256),
Sport Hamburg Benfica,,,['POI'],POINT(9.946905 53.558099),
Sport-Club Concordia von 1907 e.V,,,['POI'],POINT(10.10026 53.567425),
Sport-Club Eilbek von 1913 e.V.,,,['POI'],POINT(10.050213 53.570103),
Sport-Club Finkenwerder von 1927 e.V.,,,['POI'],POINT(9.878832 53.526883),
Sport-Club Hamm von 1902 e.V.,,,['POI'],POINT(10.056883 53.549432),
Sport-Club Nienstedten von 1907 e.V,,,['POI'],POINT(9.858335 53.55273),
Sport-Club Poppenbüttel von 1930 e.V.,,,['POI'],POINT(10.074139 53.663518),
Sport-Club Teutonia 1910 e.V.,,,['POI'],POINT(9.943515 53.556293),
Sport-Club Victoria Hamburg von 1895 e.V.,,,['POI'],POINT(9.968514 53.588404),
Sport-Club Wentorf von 1906 e.V.,,,['POI'],POINT(10.251634 53.48794),
Sport-Verein Rönneburg von 1923 e.V.,,,['POI'],POINT(10.004029 53.432753),
Sport-Verein West-Eimsbüttel von 1923 e.V.,,,['POI'],POINT(9.947584 53.600577),
Sportclub Alstertal / Langenhorn e.V.,,,['POI'],POINT(10.01322 53.626473),
Sportclub Vorwärts-Wacker von 1904 e.V.,,,['POI'],POINT(10.116686 53.546965),
Sporting Clube de Hamburg von 1983 e.V.,,,['POI'],POINT(10.022218 53.549716),
Sportverein Bergedorf-West e.V.,,,['POI'],POINT(10.178385 53.493466),
Sportverein Bergstedt 1948 e.V.,,,['POI'],POINT(10.134185 53.670853),
Sportverein Eidelstedt von 1880 e.V.,,,['POI'],POINT(9.892767 53.605725),
Sportverein Fortuna 72 Hamburg e.V.,,,['POI'],POINT(10.036825 53.554729),
Sportverein K.S. Polonia von 1988 e.V.,,,['POI'],POINT(10.032334 53.568606),
Sportverein Mesopotamien,,,['POI'],POINT(9.986965 53.443049),
Sportverein Osdorfer Born e.V.,,,['POI'],POINT(9.850368 53.588836),
Sportverein Rot Weiss Wilhelmsburg e.V,,,['POI'],POINT(9.990833 53.507012),
Sportverein Rot-Gelb Harburg von 1950 e.V.,,,['POI'],POINT(9.945499 53.454437),
Sportverein Tonndorf-Lohe e.V. von 1921,,,['POI'],POINT(10.129215 53.589097),
Sportverein Vorwärts 93-Ost e.V,,,['POI'],POINT(10.021149 53.514124),
Sportvereinigung Billstedt-Horn von 1891 e.V.,,,['POI'],POINT(10.135984 53.540817),
Startschuß,,,['POI'],POINT(10.017728 53.627873),
TSC Wellingsbüttel von 1937 e.V.,,,['POI'],POINT(10.101399 53.635596),
TSG Bergedorf von 1860 e.V.,,,['POI'],POINT(10.21638 53.487963),
TSV Eppendorf/ Groß-Borstel von 1908 e.V.,,,['POI'],POINT(9.920965 53.635162),
TSV Hohlenhorst von 1963 e.V.,,,['POI'],POINT(10.165468 53.590493),
TSV Neuland von 1924 e.V.,,,['POI'],POINT(10.037264 53.467836),
TSV Wandsbek-Jenfeld von 1881 e.V.,,,['POI'],POINT(10.138838 53.575186),
TuS Germania Schnelsen von 1921 e.V.,,,['POI'],POINT(9.919016 53.63453),
TuS Osdorf von 1907 e.V.,,,['POI'],POINT(9.849668 53.578041),
Turn-und Sportgemeinsch. Dassendorf e.V. 1948,,,['POI'],POINT(10.225491 53.490458),
Turn-und Sportverein Berne von 1924 e.V.,,,['POI'],POINT(10.125986 53.627819),
Turn-und Sportverein Duwo 08,,,['POI'],POINT(10.138475 53.691874),
Turn-und Sportverein Hamburg von 1880 e.V.,,,['POI'],POINT(10.037229 53.553971),
Turn-und Sportverein Stellingen von 1888 e.V.,,,['POI'],POINT(9.929795 53.592611),
Turn-und Sportverein Wandsetal Hamburg von 1890 e.V.,,,['POI'],POINT(10.088251 53.581768),
UHC Hamburg (Uhlenhorster Hockey-Club),,,['POI'],POINT(10.05747 53.639442),
Uhlenhorster Sport-Club Paloma von 1909 e.V.,,,['POI'],POINT(10.035685 53.583421),
VSG Stapelfeld von 1968 e.V.,,,['POI'],POINT(10.18238 53.599043),
Vatan Gücü SC (Spor Klübü) e.V.,,,['POI'],POINT(10.020904 53.526508),
Verein für Leibesübungen Hamburg von 1893 e.V.,,,['POI'],POINT(10.016249 53.588979),
Vereinigung Tunesien Hamburg-Harburg,,,['POI'],POINT(9.97852 53.454081),
VfL Hammonia von 1922 e.V.,,,['POI'],POINT(10.008496 53.650198),
VfL Lohbrügge von 1892 e.V.,,,['POI'],POINT(10.207129 53.503854),
Voll in Bewegung e.V.,,,['POI'],POINT(10.132122 53.600697),
Kundenzentrum Harburg - Bezirksamt Harburg,,,['POI'],POINT(9.979517 53.458835),
Walddörfer Sport-Verein von 1924 e.V.,,,['POI'],POINT(10.161051 53.652984),
Weiss-Blau Gr. Borstel 1963,,,['POI'],POINT(9.98303 53.61393),
Wilhelmsburger Fußball-Altherren-Auswahl,,,['POI'],POINT(10.001139 53.500474),
Kundenzentrum Lokstedt - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.953884 53.620743),
Kundenzentrum Rahlstedt - Bezirksamt Wandsbek,,,['POI'],POINT(10.156867 53.601817),
Kundenzentrum Stellingen - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.933382 53.589537),
Kundenzentrum Süderelbe - Bezirksamt Harburg,,,['POI'],POINT(9.851644 53.46978),
Kundenzentrum Walddörfer - Bezirksamt Wandsbek,,,['POI'],POINT(10.161363 53.650016),
Kundenzentrum Wandsbek - Bezirksamt Wandsbek,,,['POI'],POINT(10.071163 53.571795),
Aikido-Verband Hamburg e.V.,,,['POI'],POINT(10.110019 53.632802),
Aikikai Hamburg,,,['POI'],POINT(10.216206 53.497166),
Altonaer Boule Club Hamburg e.V.,,,['POI'],POINT(9.930198 53.546352),
Altonaer Turnerverband von 1845 e.V.,,,['POI'],POINT(9.950079 53.548208),
American-Football Verband Hamburg e.V.,,,['POI'],POINT(9.924603 53.592068),
Angelsport-Verband Hamburg e.V.,,,['POI'],POINT(9.991702 53.574512),
Deutscher Alpenverein Sektion Hamburg und Niederelbe e.V.,,,['POI'],POINT(9.953529 53.597591),
Deutscher Giri-Sport-Verband e.V.,,,['POI'],POINT(10.09771 53.619896),
Deutscher Krocket Bund,,,['POI'],POINT(9.880768 53.554004),
Deutscher Sportlehrer-Verband e.V.,,,['POI'],POINT(10.185473 53.658208),
Deutscher Tennis Bund e.V.,,,['POI'],POINT(9.992516 53.573175),
Hamburger Bahnengolf-Verband e.V.,,,['POI'],POINT(10.084364 53.66109),
Hamburger Baseball und Softball Verband e.V.,,,['POI'],POINT(9.968275 53.572035),
Hamburger Cricket Sport Verband e.V.,,,['POI'],POINT(10.164106 53.647501),
Hamburger Eis- und Rollschuhsportverband e.V.,,,['POI'],POINT(9.972862 53.578512),
Hamburger Fußball-Verband,,,['POI'],POINT(10.127266 53.581721),
Hamburger Gewichtheber-Verband e.V.,,,['POI'],POINT(10.175894 53.611327),
Hamburger Leichtathletik-Verband e.V.,,,['POI'],POINT(10.006798 53.607532),
Hamburger Motorboot Verband e.V.,,,['POI'],POINT(10.176459 53.575155),
Hamburger Polo Club e.V.,,,['POI'],POINT(9.85346 53.561678),
Hamburger Rock'n Roll Verband e.V.,,,['POI'],POINT(10.126621 53.650492),
Hamburger Rugby-Verband e.V.,,,['POI'],POINT(10.029792 53.579545),
Hamburger Seglerverband e.V.,,,['POI'],POINT(9.918849 53.544085),
Hamburger Triathlon-Verband e.V.,,,['POI'],POINT(9.831312 53.577424),
Hamburgischer Ju-Jutsu-Verband e.V.,,,['POI'],POINT(9.916355 53.593389),
Landes Dart Verband Hamburg e.V.,,,['POI'],POINT(9.860137 53.472756),
Landes-Motorsport-Fachverband Hamburg e.V.,,,['POI'],POINT(10.015078 53.54709),
Landesfachverband Hamburg für Kegeln und Bowling e.V.,,,['POI'],POINT(10.066121 53.605383),
Landesverband der Reit-Fahrvereine Hamburg e.V.,,,['POI'],POINT(9.928358 53.569108),
Luftsportverband Hamburg e.V.,,,['POI'],POINT(10.155067 53.525907),
NaturFreunde Deutschland Landesverband Hamburg e.V.,,,['POI'],POINT(10.014723 53.55243),
Norddeutscher Ruder Bund,,,['POI'],POINT(10.117864 53.48233),
Racquetball Landesverband Hamburg e.V.,,,['POI'],POINT(10.142566 53.570658),
Rad- und Kraftfahrerverband Solidarität e.V.,,,['POI'],POINT(10.216492 53.506095),
Radsport-Verband Hamburg e.V.,,,['POI'],POINT(9.978091 53.570868),
Schützenkreis Sachsenwald e.V.,,,['POI'],POINT(10.083329 53.483197),
Schützenverband Hamburg und Umgebung e.V.,,,['POI'],POINT(9.887514 53.469735),
Wanderverband Norddeutschland e.V.,,,['POI'],POINT(10.023532 53.551061),
Kundenzentrum Wilhelmsburg - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(9.997095 53.498971),
Kundenzentrum zentrales Schülerregister Hamburg,,,['POI'],POINT(10.045626 53.57629),
Liegenschaftsamt Bergedorf,,,['POI'],POINT(10.210225 53.490344),
"AKN-Burgwedel, Öffentliche Toilette,",,,['POI'],POINT(9.908847 53.64743),
"Alte Holstenstraße, Öffentliche Toilette",,,['POI'],POINT(10.208439 53.490569),
"Alte Rabenstraße, Öffentliche Toilette",,,['POI'],POINT(10.001613 53.567196),
"Altenwallbrücke, Automatiktoilette",,,['POI'],POINT(9.986997 53.548843),
"Alter Elbtunnel, Automatiktoilette",,,['POI'],POINT(9.966969 53.54588),
"Altonaer Fischmarkt, Öffentliche Toilette",,,['POI'],POINT(9.952382 53.545279),
"Audimax / Universität Hamburg, Öffentliche Toilette",,,['POI'],POINT(9.985731 53.566411),
"August-Kirch-Straße, Öffentliche Toilette",,,['POI'],POINT(9.898164 53.571693),
"Außenmühlendamm, Automatiktoilette",,,['POI'],POINT(9.983462 53.448424),
"Bismarckstraße, Öffentliche Toilette",,,['POI'],POINT(9.974732 53.578407),
"Blankeneser Landstraße, Öffentliche Toilette",,,['POI'],POINT(9.801987 53.565171),
"Blankeneser Markt, Öffentliche Toilette",,,['POI'],POINT(9.812297 53.562055),
"Botanischer Garten, Öffentliche Toilette",,,['POI'],POINT(9.862434 53.559188),
"Bremer Straße, Automatiktoilette",,,['POI'],POINT(9.982387 53.458596),
"Eduard-Rhein-Ufer, Öffentliche Toilette",,,['POI'],POINT(10.015455 53.567861),
"Eidelstedter Platz, Busbahnhof, Öffentliche Toilette",,,['POI'],POINT(9.904861 53.608212),
"Elbuferweg 12, Öffentliche Toilette",,,['POI'],POINT(9.854098 53.548394),
"Elbuferweg 136, Öffentliche Toilette",,,['POI'],POINT(9.823975 53.554131),
"Elbuferweg 85, Öffentliche Toilette",,,['POI'],POINT(9.851612 53.549319),
"Elsässer Straße, Öffentliche Toilette",,,['POI'],POINT(10.062795 53.581826),
"Eppendorfer Landstraße, Automatiktoilette",,,['POI'],POINT(9.986846 53.589018),
"Eppendorfer Marktplatz, Businsel, Öffentliche Toilette",,,['POI'],POINT(9.989185 53.592809),
"Falkensteiner Ufer, Öffentliche Toilette",,,['POI'],POINT(9.761126 53.56577),
"Finkenwerder Marktplatz, Öffentliche Toilette",,,['POI'],POINT(9.878754 53.533308),
"Fleetplatz, Urinalanlage",,,['POI'],POINT(10.158513 53.489733),
"Flottbeker Wochenmarkt, Markttoilette",,,['POI'],POINT(9.878878 53.568368),
"Friedhof Niendorf, Öffentliche Toilette",,,['POI'],POINT(9.954173 53.618791),
"Friedhof Ohlsdorf, Öffentliche Toilette",,,['POI'],POINT(10.081628 53.623951),
"Fuhlsbütteler Marktplatz, Markttoilette",,,['POI'],POINT(10.022023 53.626731),
"Gerhard-Hauptmann-Platz, Öffentliche Toilette",,,['POI'],POINT(9.999676 53.550993),
"Goldbekufer, Markttoilette",,,['POI'],POINT(10.009635 53.583949),
"Grindelberg, Automatiktoilette",,,['POI'],POINT(9.978796 53.575247),
"Große Bergstraße, Automatiktoilette",,,['POI'],POINT(9.943326 53.551883),
"Großneumarkt, Öffentliche Toilette",,,['POI'],POINT(9.980073 53.550176),
"Grundstraße, Markttoilette",,,['POI'],POINT(9.9436 53.577067),
"Hansaplatz, Urinalanlage",,,['POI'],POINT(10.011683 53.554657),
"Hardorffsweg, Öffentliche Toilette",,,['POI'],POINT(10.039797 53.591607),
"Hartzloh, Öffentliche Markttoilette",,,['POI'],POINT(10.038949 53.60077),
"Hauptbahnhof, Ausgang Mönckebergstr. Öffentliche Toilette",,,['POI'],POINT(10.005488 53.551753),
"Hauptbahnhof, Wandelhalle, Öffentliche Toilette",,,['POI'],POINT(10.008053 53.553646),
"Hellgrundweg, Picknick-Imbiss, Öffentliche Toilette",,,['POI'],POINT(9.895288 53.584213),
"Hohenzollernring, Siggis Kiosk, Öffentliche Toilette",,,['POI'],POINT(9.917114 53.546147),
"Jenischpark, Öffentliche Toilette",,,['POI'],POINT(9.866287 53.552772),
"Jungfernstieg, Automatiktoilette",,,['POI'],POINT(9.991382 53.554423),
"Krugkoppel, Öffentliche Toilette",,,['POI'],POINT(9.997472 53.578516),
"Landungsbrücken, Brücke 2, Öffentliche Toilette",,,['POI'],POINT(9.969032 53.545702),
"Landungsbrücken, Brücke 4, Öffentliche Toilette",,,['POI'],POINT(9.968519 53.545697),
"Neugraben Markt, Öffentliche Toilette",,,['POI'],POINT(9.85399 53.469629),
"Markt-Busbahnhof, Öffentliche Toilette",,,['POI'],POINT(9.950876 53.617335),
"Niendorfer Markt, Markttoilette",,,['POI'],POINT(9.952365 53.622382),
"Planten un Blomen-Kinderspielplatz, Öffentliche Toilette",,,['POI'],POINT(9.981711 53.560325),
"Rahlstedter Bahnhof, ZOB, Öffentliche Toilette",,,['POI'],POINT(10.154467 53.604114),
"Rathausmarkt bei den Arkaden, Öffentliche Toilette",,,['POI'],POINT(9.994009 53.550609),
"Rathauspassage, Öffentliche Toilette",,,['POI'],POINT(9.992091 53.551164),
"Reeperbahn, Urinalanlage",,,['POI'],POINT(9.962443 53.549214),
"Rissener Ufer, Öffentliche Toilette",,,['POI'],POINT(9.756037 53.56476),
"Rothenburgsorter Marktplatz, Öffentliche Toilette",,,['POI'],POINT(10.039749 53.533678),
"S-Altona, WC-Center",,,['POI'],POINT(9.93507 53.551759),
"S-Dammtor, Automatiktoilette",,,['POI'],POINT(9.990112 53.56075),
"S-Dammtor, Öffentliche Toilette",,,['POI'],POINT(9.989829 53.560932),
"S-Elbgaustraße, Öffentliche Toilette",,,['POI'],POINT(9.893078 53.603269),
"S-Harburg, Öffentliche Toilette",,,['POI'],POINT(9.991664 53.456138),
"S-Heimfeld, Automatiktoilette",,,['POI'],POINT(9.963482 53.465435),
"S-Neugraben, Öffentliche Toilette",,,['POI'],POINT(9.850748 53.473938),
"S-Neuwiedenthal, Öffentliche Toilette",,,['POI'],POINT(9.875322 53.472934),
"S-Othmarschen, Öffentliche Toilette",,,['POI'],POINT(9.886997 53.558936),
"S-Poppenbüttel, Automatiktoilette",,,['POI'],POINT(10.09421 53.651674),
"S-Rissen, Öffentliche Toilette",,,['POI'],POINT(9.756311 53.582657),
"S-Stellingen, Bus-Shuttle, Urinalanlage",,,['POI'],POINT(9.915587 53.589316),
"S-Stellingen, Öffentliche Toilette",,,['POI'],POINT(9.918384 53.590148),
"S-Veddel, Busbahnhof, Öffentliche Toilette",,,['POI'],POINT(10.013296 53.520499),
"S-Wilhelmsburg, Öffentliche Toilette",,,['POI'],POINT(10.007265 53.497601),
"Sand-Blumenmarkt, Öffentliche Toilette",,,['POI'],POINT(9.980755 53.461574),
"Schmilinskystraße/An der Alster, Öffentliche Toilette",,,['POI'],POINT(10.011171 53.559729),
"Schöne Aussicht/Uhlenhorst, Öffentliche Toilette",,,['POI'],POINT(10.016691 53.568416),
"St.Michaelis/Krayenkamp, Öffentliche Toilette",,,['POI'],POINT(9.979146 53.547929),
"Stadtpark-Rosengartenweg, Öffentliche Toilette",,,['POI'],POINT(10.024894 53.597989),
"Stadtpark-Trinkhalle, Öffentliche Toilette",,,['POI'],POINT(10.014455 53.592885),
